Spotify Album ID,Album Name
0rWaXHOVbx3VjkYVenU1Ql,"I'm Serious"
4HbKErpjgtJZGFOgfXSWHu,"I'm Serious"
1PHZTTQPzS9KtdcwqPyKSR,"Soldier 2 Soldier"
54s3m8cL3z0fMc5ZWlrrvt,"Information Age (Deluxe Edition)"
1ctEzpKcYukYAOXpyXx7C9,"Information Age Deluxe Edition"
5taAPwk901vWoehjw4dEyX,"Information Age"
6rAVMCnPEQJoa7RncuBkba,"RBG: revolutionary but gangsta"
2J3zx5cQfG3RYlamZKykEy,"RBG: revolutionary but gangsta"
2cBIABc6JQR8i66hjygdS2,"RBG: revolutionary but gangsta"
5CNkf7rD7QiaDetdQasroJ,"Turn Off the Radio Vol.2 (Get Free Or Die Tryin)"
7gXuElmegVReY7imkb5bf8,"Let's Get Free"
5EK2Kc4pKtcVGUM4Dvz2PQ,"Practice Makes Paper"
0qdl4axRJ9bKkao39PKtZz,"Practice Makes Paper"
7lqPGfeffRwgyv7WhKYBUV,"Practice Makes Paper"
7B7hDVoumXoVfh1LznOfiS,"Practice Makes Paper"
4LcMr2mgEsdNSNSkubkvvG,"The Gift Of Gab"
72EKhTvsjaupy1R0EvUC1d,"The Gift of Gab"
0KbFkhk1sfLQigTe3qMSUw,"The Gift Of Gab"
3RXaP3Adt3TLsnIKRPBb1x,"Connected And Respected"
5v3LhcRNvjHYPCLDHCkR3i,"Connected and Respected"
2G3PKovGjfQwTaH74HNj75,"The D-Boy Diary (Deluxe Edition)"
5CLrc3yxyqyUlrGpQmJelp,"E-40 - The D-Boy Diary: Book 1"
4O5AEqgcHi8HCjPezVCQhl,"E-40 - The D-Boy Diary: Book 2"
0cb8kIelRCCZCYcTiQE0nI,"The D-Boy Diary (Deluxe Edition)"
6TSW86ylhHzBZ6Mmcl52Zz,"The D-Boy Diary: Book 1"
3fxLZeQQzi2Y1Ofpy1hrpy,"The D-Boy Diary: Book 1"
77ZQmhT6oc4uKwH0s93AEr,"The D-Boy Diary: Book 2"
7xhE5lBw5PtSqZPqCmlgKW,"The D-Boy Diary: Book 2"
4zAY9V5VnnDp6hjQpPTbCv,"Poverty and Prosperity"
3rOErV43NfyPaHSzOLinN7,"Poverty And Prosperity"
6ACieouaVnMczR5pwEJqRz,"Bosses in the Booth & Ghetto Famous (Deluxe Edition)"
42wO2hmYMe3tQGMoshwFsI,"Sharp On All 4 Corners (Deluxe Edition)"
3z1SIQxDVrzNgI2Xgjph6H,"Sharp on All 4 Corners: Corners 1 & 2 (Deluxe Edition)"
4IrPjjw9wJhLPeYzX9TYIY,"Sharp On All 4 Corners: Corner 1"
4NKxONUHR5t0DiKRFKA2hG,"Sharp on All 4 Corners: Corner 1"
0c0Lc5WgKa78Sjzz5Qf9dO,"Sharp On All 4 Corners: Corner 2"
6ONoB9qVQQVj3dcHVUE9bU,"Sharp on All 4 Corners: Corner 2"
2ZXLz5ZUaWRFy106scRtAH,"The Block Brochure: Welcome To the Soil, Vol. 6"
1aCowbRZ4IQJ9n5nFNaeeZ,"The Block Brochure: Welcome To the Soil, Vol. 5"
5Lbd7CkRzJeOl9piEzBMF2,"The Block Brochure: Welcome To the Soil, Vol. 4"
5CsnzTSZK1w9UcsBxiK38o,"The Block Brochure: Welcome To The Soil (Parts 4)"
4DQtDj9hJz3K813BzVf7ij,"The Block Brochure: Welcome To The Soil (Parts 5)"
5RfXmN8iI3vmnLgWPpvdFA,"The Block Brochure: Welcome To The Soil (Parts 6)"
3dWcsI32Xb5dEYfYgzSFtk,"History: Function & Mob Music (Deluxe Edition)"
5omTkPi6IKuQyLnomRfsp6,"History: Mob Music"
4c5hvzNqcRgJ6Zw9uCc2Uj,"The Block Brochure: Welcome To The Soil 3"
5dnOJLutJiFqOwbNAovITa,"The Block Brochure: Welcome to the Soil 3"
4hdDIl7Mwrt838Shs3lSsA,"The Block Brochure: Welcome to the Soil 2"
4GBwopnZVGEqV0SbOzDNRD,"The Block Brochure: Welcome To The Soil 1"
0n1JcOyeQwJhOCYWWtjCul,"The Block Brochure: Welcome to the Soil 1"
4pCLvRkipIlKyngrIdk4ec,"History: Function & Mob Music (Deluxe Version)"
6yt1MYALkwTXthb121Lm97,"The Block Brochure: Welcome To The Soil 2"
34Th9RYtShXTV13JFwQoaP,"History: Function Music"
2VkN93VGoawQJdzgvzQTWt,"History: Mob Music"
4gkz236cOM8gp9g1XnCrUD,"Revenue Retrievin': Graveyard Shift"
3dcPUjxWsx3qluODjYPW2Q,"Revenue Retrievin': Overtime Shift"
39NVqORoZmrFShahhdo7xT,"Revenue Retrievin': Graveyard Shift"
38iM5jy9Lym5POpeJLIqYI,"Revenue Retrievin': Overtime Shift"
3fvAuZa7aZ9eF3HwUbnGJS,"Bad Influence (Collector's Edition)"
0b98TTaMc3iN6qJoU39XI3,"Revenue Retrievin': Night Shift"
5MUMGMxRUPHQQHWDaIVed2,"Revenue Retrievin': Day Shift"
69RuKg34VBwhfiGuMpXUWQ,"Heaven Or Hell (CHOPNOTSLOP REMIX)"
7z4GhRfLqfSkqrj5F3Yt2B,"Heaven Or Hell"
2VubyYz7rZ5Z68IJ3CjwNf,"Donny Womack"
3DatjPtQru6Pq4VbRMKrqW,"Who Got the Gravy? / "..Cuz a D.U. Party Don't Stop!""
1fQRWAdImb7NBuYHSP7qUE,"Australian Favourites"
0kEZgmCoy5okU1b70i0zBA,"Uk Favourites"
2reKsRm0qvPFFVLSqHUfZ3,"..Cuz a D.U. Party Don't Stop!"
4kBp06dJudm3Z8RBWFiImA,"..Cuz A d.u. Party Don't Stop!"
3qVnN3VfHQUdxcqp9abXc3,"The Lost Files"
3yWqoRF0JRrBjWRqzKnO26,"Who Got the Gravy?"
2xfIKsHGpvk41Zy9g62PjM,"Future Rhythm"
09ZeK5ObWruff98qwjmrzF,"The Body-Hat Syndrome"
2kTKgJcsVVZ9w51XgacRdt,"Sons of the P"
1qUuOtsaAWlD6D83AebzD0,"Sex Packets"
4BNn0iDp2vEkwb5N7ziPvJ,"K.R.I.T. Wuz Here"
30ERYJfWavYaaEJ0BLRE88,"K.R.I.T. Wuz Here"
1KvZT4NZm69EkOym8rLqW1,"K.R.I.T. IZ HERE"
5812gpteyJLoHdnOAeaOsR,"K.R.I.T. IZ HERE"
0d8sN1OuLU70PyYVBJzBmG,"K.R.I.T. IZ HERE"
0GhdxhpKwSaz1NnAPUnnsU,"K.R.I.T. IZ HERE"
7DUNqEpnwePiDrwO4R1xz3,"TDT"
28XI5LPW68IwMlcthS9gFo,"TDT"
6vGEX2ejVVsHTIsqI1teZg,"4eva Is A Mighty Long Time"
1W9iusFD1iQZPzXqRqQV2P,"4eva Is A Mighty Long Time"
2OteKdXf1PYPQF2omNOISk,"4eva Is A Mighty Long Time"
0XX3FIjtWd56K235GrjJCf,"All My Life"
7AUsm4Nzd6ApSgkLCHSjia,"Cadillactica (Deluxe Version)"
0Xw0t4mxvxwOKo82dRd89k,"Cadillactica (Deluxe)"
2UltMFyGSTrCmIPnb5gjZX,"Cadillactica (Deluxe)"
3n2bQ1358mPA7b3i8Q6hZp,"Cadillactica"
5ISxyfC6ThuSz2wP7NS2aF,"Cadillactica"
7ogFjSfqNydak8ICNEPVnF,"Cadillactica"
5yBkCapvSn1B6eTAbkcCfi,"Live From The Underground (Explicit Version)"
5kE9pfTSekNenqqdlvtBQd,"Live From The Underground"
39KDrSAFHDxieu7SooXpWZ,"Live From The Underground"
2FffD0mFSFS44VOZmxQYK0,"Live From The Underground"
2Xo2T02yqg7UqMUSe3KChX,"Black Habits"
7AdojpFhHVpOdLOHm1fWTg,"Black Habits"
3OADeFkPHNnzalBJh5FJWc,"Inglewood High"
1GTDebP61OKpvLMdJtrDoi,"Inglewood High"
46xdC4Qcvscfs3Ai2RIHcv,"The Search"
1KOmHyNLuOe5YrPhD3Juuf,"Perception"
75fT8UQEDnekHNhRnbdpNI,"Therapy Session"
3Qq4kVfHPrs8xPKIYKmctl,"Mansion"
5X7YemhrtWCDbskmoMQSLt,"Trapped On Cleveland 3 (Deluxe)"
6fEonnOwdMHNOlHTmQYPTM,"Trapped On Cleveland 3"
3JDiBSlLalqzv0GTEDRi8i,"Long Live Mexico"
6m0AchDE7CuNfRE7CW48uH,"Keed Talk To 'Em"
184xILdc7yLwbOcUdMxvCv,"Trapped On Cleveland 2"
2DzIKITYVoQYxWSXO4cOZT,"Trapped On Cleveland 2"
1KbEkzDCryComZdUsvxr18,"Another Heist"
3f8QUt7I6zkOrYToLf5vx3,"80 Blocks From Tiffany's II"
3660pLNyvM9HjGI69bfCRj,"Black Hollywood"
4l0TfDI19XqtGAd7VIovSj,"Candy Land Xpress"
0SrMWiQOBxhGiMUuDctsc1,"The Get Down Brothers"
2TnTePdRMxgM5afDZ7v46b,"On The Way Uptown"
6CjTx46d52rZyH3EymQ8Pr,"On The Way Uptown"
22PBswsDXbPBuj5ZbmeeZG,"Ragtime Hightimes"
21EglTSwzUorpiXpMBNW2E,"Uptown Saturday Night"
6sWz3hjGjLYCtcnPPuRe9i,"Eden"
5vnAsJiYwz1Cb3lydVGN9W,"Ephorize"
4nJ65lptuDZXNr0deIWKiU,"Queen Elizabitch"
0Gg0Pn44Sh7FYtBDzgc5CF,"Audacious"
1qwtyNNa0Y9KIgyq0VkD7E,"S.T.D"
5ATRiVbJcsarm1ndaI0DY9,"Cum Cake"
5rzC2qD1N9J071WZdQIM8j,"DROPPED OUTTA COLLEGE"
2eLpj5EDUhyAoTks8sxcKR,"DROPPED OUTTA COLLEGE"
7IhHBoBPWlCSrr8DCmP5ot,"Professional Rapper"
4h0ckfzPC0jsbihFDeXxam,"Shot Down"
3h4HAgxw8N3i4RQ9tyUcsM,"Product Of The 80's"
6N3F1kQvMF9uNDrg7HdYgw,"Return Of The Mac"
3rsnmo0lvbAJKBqDAuxcbF,"Return Of The Mac"
2QUFFROstU45kWuFbakHYv,"H.N.I.C"
3BZyfvmDgZFXqCGJpYt7ES,"Insomnia"
22zpCX6Nb9ppOVklalvGec,"Ignorance is Bliss"
6s4vWWWxNrGcKhrOFYRZzk,"Konnichiwa"
1w9JFLfJEGPibnydqQlPAO,"Blacklisted"
5QHgA2ilExKVgv3bJsytVP,"Doin' It Again"
5pgSLDET4rMkAok3X4k0wP,"Microphone Champion"
0AyaZjU2ofiBtPlJXk0Epv,"Greatest Hits"
2noJiJ7pCVOIu1yc5BT50a,"Nehruvia: My Disregarded Thoughts"
2E0UvuhjCoqNkN9y6qCYYW,"Nehruvian Tuesdays: Vol, 1"
1ffAV4iWGRi0wxAR3FVqyw,"NEHRUVIANDOOM (REDUX)"
6Vy4IwMH5C24rOVEcSSqhH,"ELEVATORS: Act I & II"
29KzpqBJynCaJ4MmL2omRe,"Emperor Nehrus New Groove"
16XdCAJyLjOToXIe20aKO8,"Emperor Nehru's New Groove"
026KrZ5sMOpeNdIhDgZmNf,"MAGIC:19"
6944ph7zTwi3Lx8uLJylgq,"Nehruvia: The Nehruvian"
00Nv4NtYhwIqsMbCelgJrV,"strictlyFLOWz"
2g1tDzsS4jz7cYCs1xKjoR,"Nehruvia"
3g2sgN6wC92EwuEA9hLbH0,"My Life 4Hunnid"
1tlgrrI3QNRyp0vwmS9U12,"My Life 4Hunnid"
5zuM1EG06X1J7VsIF1omRm,"4REAL 4REAL"
7yCW7OZv2fQqsbW51WXjzC,"4REAL 4REAL"
5IYvKd22yQkJRfoIStesbX,"STAY DANGEROUS"
5lj96ySx4mN7RKS1zlkXLI,"Nipsey Hussle & YG"
4VqdntbxmB7r1At6sPKRnb,"Red Friday"
1qzCVhQ7nAgiK6I2kS8sE7,"Red Friday"
5xYelOucTX5yIB93L6CVo4,"Still Brazy (Deluxe)"
4nwd6ernojhNIIRifDJoRz,"Still Brazy (Deluxe)"
2eYQlGEvc3b1ahYVdqN49M,"Still Brazy (Deluxe)"
3euBMxTPlC1ijPKzv75GSf,"Still Brazy (Deluxe)"
023jioejd2M0SHsBo3tXrP,"California Livin"
3ldsrFbLgrIJ00byb2tncW,"Blame It On The Streets"
60QP93G98tBVQnB6qWROtY,"My Krazy Life (Deluxe Edition)"
10jogO732o8oGvsjVpWRmO,"My Krazy Life (Deluxe)"
4F6GGyqtJoF4EOxDgsKzsB,"My Krazy Life (Deluxe)"
2Rb3gKGQ7w3Unf3So2CCaw,"My Krazy Life (Deluxe)"
2XXn08wc9KD8dy2ErpVxbD,"My Krazy Life (Deluxe)"
51o7e7jwDTbX8r43zbjieM,"My Krazy Life"
00ZongxwSU87MBYWcUgDGf,"My Krazy Life"
1CbCCFNutH5BOaHbbL2PRG,"My Krazy Life"
6NWYPndWnt2PpP8F6Lupo0,"My Krazy Life"
6LYs6vCaIZd3kemw1JDGti,"Just Re'd up 2"
4T2mQ3Ou4VOt2257bYYAZy,"Just Re'd Up"
47FalEKu0of8GExDtZBkxT,"Shelby"
10DOmqxgxDI06hIIPSRdHU,"Shelby"
0CuYNS755Ow710G2E7aLDE,"Life of a Dark Rose"
5GYu6vj5fYAYlyg87iT9Sb,"ATLA"
5Q6AchF9H5Lw0WYr6oTkU4,"Smoke Me Out"
4mTpxqGmwbp6EisybrbjXZ,"Dazamataz"
62tdX3bsM1Sy9jdYPl4BWZ,"This Is the Life I Lead (Digitally Remastered)"
3tsMsIR1c49vgEBBPH8BsN,"Dillinger & Young Gotti (Digitally Remastered)"
2qEAJ4DEdicGW5NkD6dMz6,"Dillinger & Young Gotti - Clean Version (Digitally Remastered)"
1oNoG8UOMSLftB7Jsosxtp,"This Is the Life I Lead - Clean Version (Digitally Remastered)"
0zVIk2EIKAV136alfLWnQQ,"West Coast Gangsta Sh*t"
31PcTRtDtDgdQMDFHzuXSz,"Who Ride Wit Us, Vol. 5"
0TMOsjSk5IAp0syA2pCrif,"Witit Witit"
3u3cJUxiKZLetjz9oHcucv,"Matter of Dayz"
1fUJoMw8ntNgUcSmhF2Q00,"Samplin' To The Beat Of The Drum"
4Wrfbc9WqKj9faxxRsIy2P,"Only On The Left Side"
6QLa28h4nnQTH3Wc43ozyq,"Only On The Leftside (Instrumental Album)"
6EEy1Ub97KfsYWFM34WZnK,"Gangsta Party"
3TNphr7SoQPr92DDce7ELE,"So So Gangsta"
1Qc4in4IdejmQyzFRr4M1S,"So So Gangsta"
34x4oonrpGGlOMKD53iaAk,"Gangsta Crunk"
2EsrHGWEl5Jl53pHDUSMlP,"Tha Dogg Pound Gangsta LP"
29eRbY10zaOKJBBACEojVL,"I Got Love In These Streetz"
4JOxWfdddTGfTLBZf1jfgB,"U Know What I'm Throwin Up"
3XLpdYnRBXrrReYZaQ9muv,"Who Ride Wit Us - The Compalation Vol 2."
0YNLs5iKeb03bovTkQRoqK,"This Is The Life I Lead"
7jTMhBRJ1qW7VmkYCU00B7,"This Is The Life I Lead"
7b232VzH74IvfOmm1A6fjZ,"Retaliation, Revenge & Get Back"
27Aw9ui8mAwdsVd4IPngmm,"R.A.W."
2kqn09pydzvKvB3xWbAxY4,"This Unruly Mess I've Made"
3LwV3QIDQopbgERx5XJnBz,"Spotify Sessions"
6XO9dbsH9zhuQgFGH0hUrb,"The Heist"
76FXHQhTuT4QMIxfL09gX8,"The Heist"
0CoiTAUBiO70lic9p9Lboq,"The Heist (Deluxe Edition)"
1nGbXgS6toEOcFCDwEl5R3,"California Love"
5OJSEPm7mDBRDX5Jevjo8F,"Ghetto Gospel (The Birth of A Legend)"
2qmmPaaWXRM1kZujpUKKsO,"Soldier 2 Soldier (Collector's Edition)"
6scHUqEBwR5DCyqmxP3092,"Pac's Life"
6IrEpFAoaYCR8mlSYPv2Fy,"Pac's Life"
5eVcXpQNaB4ILrocqaUdmT,"Pac's Life"
3WlQZMPi5PF253q3fTIs9G,"Pac's Life"
3pj92XPTee8vSS4BSQm9fB,"Pac's Life"
6D0Hs5x0mIr613AU0jOSM2,"Tupac: Live At The House Of Blues"
2d3RwSNxvWKiKLfJtsJj8v,"The Rose - Volume 2 - Music Inspired By 2pac's Poetry"
6v9sqDajYccFaVj8tQoc9V,"The Rose - Volume 2 - Music Inspired By 2pac's Poetry"
1qzfkoM52XWcEzmm8akE26,"Live at the House Of Blues"
5lO2vZ5KQC2dKt6cYMQXA7,"Live At The House Of Blues"
11CEU884ZS6rWk4acSRG4u,"Live"
5mcYsfptaqHS6aroUVVvcK,"Live"
33lk2GnP8cJzl7cd1OJrXn,"Loyal To The Game"
4Rai1ZleQohdVK3oXc35SX,"Loyal To The Game"
3MJVucN9nO8WHaLo3KHuWO,"Resurrection (Music From And Inspired By The Motion Picture)"
2QVE1PUAtL4eO7CVAgwdnu,"Resurrection (Music From And Inspired By The Motion Picture)"
27Ay0IVSnhfYB2XTEW8gn0,"Nu-mixx Klazzics"
3K6QgMJ7yFwuFAh7K0ynqx,"Nu-mixx Klazzics"
5tue3HeaFm6XHyYXhI1kww,"Better Dayz"
5ETFHoSGSNULEq0pQUr1YL,"Better Dayz"
57cNuT693f6m8oQb55CfxV,"Unsolved"
7AdntJMWn1KNRGcc2MwSPw,"Until The End Of Time"
0uT4bCZS9o5C1ThDa2VxpV,"Until The End Of Time"
17v0WKUfqS4lRiWslYyVWh,"The Rose That Grew From Concrete"
7zURSbIVZ5vl3NIKkrVRvl,"R U Still Down? [Remember Me]"
1Mdy7hhoQRYdVrHzYnlUee,"All Eyez On Me"
3OrucS4sHv6Bl9GS4rafEk,"Me Against The World"
7FK1855C3n1Q0RKbmvl7ll,"Strictly 4 My N.I.G.G.A.Z..."
5Ijk8JGsEkwCZd5i0Iy09a,"2Pacalypse Now"
1dDfjR6KqXwa6I8XmPXnxr,"Legendary (Deluxe Edition)"
6hHIX3lfGKnZ2ji41YZMVV,"Legendary"
7HYqXy4OnS51J2qDYsu1r3,"Legendary"
2AoE3mTcrazotgJ8PTwxOM,"Kyoto"
6lWQVd4FpHVh2MCGHxwIsd,"Bugatti Raww"
4BqsBWrnGJQHSgmA9xk5rh,"Bitch I'm the Shit 2"
6MDoqpC29hTr48aHe3Pw7n,"B*tch I'm the Sh*t 2"
2DZcxYmuJYcuTypU0A6y0F,"Rawwest Alive"
6p6Wab5m1yqyp4NzRevTft,"Fuk Wat They Talkin Bout"
5C6Le181K769lhC5GRZrE5,"The Gold Album: 18th Dynasty"
4neocSMt40stXKK2B8Sy2G,"Fan of A Fan The Album (Expanded Edition)"
3yYC5gYyVfycthR54Se2st,"Fan of A Fan The Album (Expanded Edition)"
6xJC9AbMpm4ebrTWz6Fd5S,"#BitchImTheShit"
2qkXDG9SemZ3qc43bNpVtr,"Black Thoughts"
0Swy72ImsSyOmjls4pFFCf,"Black Thoughts Vol. 2"
1HuVxyaf23BpGWlJcymqal,"Well Done 3"
77ctfOIFHaG4AfTVgDvWPG,"187"
5hsobSGty9FIGCmEwb3yAz,"Well Done 4"
5PKYeoSKEVQd7ZTnwnWRn7,"Hotel California (Deluxe)"
7zoQtXc7TUyHnmaC6LtjEe,"Hotel California (Deluxe)"
1FI1ZkwL8TuI28aa9cUAMV,"Hotel California (Deluxe)"
7ipY2r6M2qle6n8J185E1R,"Hotel California (Deluxe)"
26VZROX9Jo2WN36ijzb5SI,"Hotel California"
3Z8OB3JITxiuVgVVcOv3Pj,"Hotel California"
1DXWcLIA5BxkUmlPvAxx9l,"Hotel California"
5VmuKllk6Kl8IWyXRLTNOo,"Hotel California"
68XdlVpTEpBtM2FBxROLva,"Careless World: Rise Of The Last King"
65CquQgUA42ecr7n6bGtOI,"Careless World: Rise Of The Last King"
3KHamR7LZmFT0xqPA1Hyob,"Careless World: Rise Of The Last King"
7dfpXHNX9UDL0n7UdKeVyn,"Careless World: Rise Of The Last King"
1yjNXyVwjUXEgRpU0iqyqq,"Careless World: Rise Of The Last King"
6Y86wwK97duQHnwGULtCu6,"Careless World: Rise Of The Last King"
3p4TTbyyA91qpSNRO6SW73,"Blackstar"
7AahTQHNRwEVIgyeAJtUJM,"DROGAS WAVE"
2liBYuCYfW37CmNkub2BaH,"DROGAS WAVE"
7w4KDcKXJ5qDERK0cGq1Yv,"Drogas"
5URLytQmeXTIT7B4U1Tynd,"DROGAS Light"
2utMSPHiSIHEg2vb9awgDi,"DROGAS Light"
7F58zK8t8whSFjX5X09d28,"Tetsuo & Youth"
4l7Z4Jl3u0GOVTubPj5MGr,"Tetsuo & Youth"
5rCCCernTo6IwFwEZM4H53,"Food & Liquor II: The Great American Rap Album, Pt. 1"
5PTKBhOQRDWzf4x7pmOXc8,"Food & Liquor II: The Great American Rap Album, Pt. 1"
4nA7bG2jtWyXT8k7sQLUaa,"Food & Liquor II: The Great American Rap Album, Pt. 1"
4Um8wMKUXteqtUlFelOHrg,"Lasers"
4DP4IfbpAvbm9HyPnSboiX,"Lasers (Deluxe Edition)"
1j0apvEvaWbTmlZpKsfr2D,"Lasers"
0MihD70HInk2rDaChdAdEy,"Lupe Fiasco's The Cool"
4gRhQRsQFGPCOcN4hF5xaz,"Lupe Fiasco's The Cool"
05gKNAgBzLOGmTNVsGtP6p,"Lupe Fiasco's Food & Liquor (5th Anniversary Edition; Deluxe Edition)"
6KY2voufuen4nldrrHBkgH,"Lupe Fiasco's Food & Liquor (5th Anniversary Edition; Deluxe Edition)"
7aXpfvnCNztfsn1erE1Eaj,"Lupe Fiasco's Food & Liquor (Deluxe Edition)"
0TDJRkEr2SrhWTetdkEzED,"Lupe Fiasco's Food & Liquor"
1caLatZG48qtNQR6tIxOcc,"Lupe Fiasco's Food & Liquor"
3qBjWOPsBWKPlVlclxIeWZ,"UNLOCKED (Instrumental)"
5LsyqeWryTmxsmda4xkm5a,"UNLOCKED"
6PkSBdx19zarn4ae1D08gA,"ZUU"
6idVoBWP2mt1qoMtASm3gc,"TA13OO"
42fyKPanos0Q3woi848ktg,"Imperial"
1t05YAzxjK1HqLD2KcBjx5,"32 Zel"
5I0eRWD0PLOmswFHZhcD12,"15"
7Edzq93fVoyTCmKu3xSQxk,"Just Another Gangsta"
4t3oVWde6HeWJhKXIWgT89,"Just Another Gangsta"
4cPfdcw6p2u3KCFVHLnZkE,"The Beginning of the End (Screwed)"
5qSdJ75jo8ArzBXwjyqe89,"The Beginning of the End"
4zY8mXh5nPS6KlyDjWnQ5Y,"The Fundamentals"
7uAqHA0LyRUZZsSvy0T4F4,"Cocky And Confident"
6jbCAH8WToST8estr58Ad6,"Cocky And Confident"
1zm4aYlHGj6JgylzLRkhJO,"Cocky And Confident"
2BVcQYYoX5M8mtcMXM0xOW,"Cocky And Confident"
4nGTosPgLkugoGeNMCO8qW,"South West Bosses"
3hqcgCFeeA6MXTUTI0iAmd,"Reality Check"
7dR7ezVrROdKPNRfsfsu3w,"Reality Check"
0W9nNgECGziUeOVL8lFBy2,"Reality Check"
1BXo4DrY7gdoyGTMyE7zsl,"Reality Check"
6d2uaHqBCzYlQugRA92WEn,"Reality Check [Explicit Content] (Online Exclusive Explicit Content U.S. Version)"
47UWu55GSTLJXgxGOKXWxm,"Reality Check (Amended U.S. Version)"
5zbqb2Gu4mgYiQXqwwsXLX,"Reality Check (Online Exclusive Amended U.S. Version)"
7nlGtw060hZFVSdjXmvlcv,"UTP: The Movement"
1JfdhweOku5xDD78eiid4A,"Juve The Great"
79BxCs4y7mL3ojRLeeMyww,"Juve The Great"
2lBAgD8wqocRgQoMLAWSXl,"600 Degreez"
6XWF6iUztcDP7yVBGpsGvb,"Project English"
5oGRvoOq8xtXrVzsuiTk2f,"Playaz of Da Game"
13dpViO7LNUr4OoBaUoAfD,"Tha G-Code"
54tdnYR5t91cmZMnkaGaWQ,"Being Myself (Remixed)"
5cmmp3AE7QRfJXkNVZcWdd,"400 Degreez"
6wpqS71CJr3I0dLguYiZdJ,"400 Degreez"
30D3geeVuzRlHRRdVQDKU4,"Solja Rags"
3ZbWFT0J5vSlZlaXrGBfck,"Being Myself"
52naLR1YTURdNtzwrbQQxu,"Red Flu"
7ILSPCqKAdXAH1Bn7kj9g6,"Red Flu"
1F1JJHhqMo5DETJkesqGpG,"Herstory in the Making"
1YoFY6HwqEX5EskIIgp8ej,"Herstory in the Making"
23Fvpx2T1drg9lJ4WC0fXl,"Herstory"
6nRmgnXFlSsfPYTtRp52gR,"Hidden Figures - Original Score"
0lrmy4pJINsFzycJvttX2W,"G I R L"
1OAWcsXZdaFk51t4m7j5Ln,"The Billionaire Boys Club Tape"
5pYJCnVKIXdZVySWQe4DEl,"In My Mind (Deluxe Edition)"
2AYyw0FbE1GXlNHnx2Gj4a,"In My Mind"
41duN0n7N0S55yLmI3W8tj,"In My Mind"
7GoZNNb7Yl74fpk8Z6I2cv,"4:44"
04eCvgJUR7mpswO1lYKHMZ,"4:44"
0anlRE2dYlRqEKL1gj1WPq,"Magna Carta... Holy Grail"
4gbrbyveJFkuLH6B5w93JH,"Magna Carta... Holy Grail"
0OTjYdGtP7AbwOwbYsGhyi,"Magna Carta... Holy Grail"
28AHDQ1V84NiZp32uCc5pG,"Magna Carta... Holy Grail"
0kSJLkOtFwJoVbZu5C2BRV,"Magna Carta... Holy Grail"
2P2Xwvh2xWXIZ1OWY9S9o5,"Watch The Throne (Deluxe)"
1YwzJz7CrV9fd9Qeb6oo1d,"Watch The Throne (Deluxe)"
4P63UgNDUcF11MnWzyvVrh,"Watch The Throne (Deluxe)"
2IC7s3KVP6ottxQUnkm4eS,"Watch The Throne (Deluxe)"
0OcMap99vLEeGkBCfCwRwS,"Watch The Throne"
7mCeLbChyegbRwwKK5shJs,"Watch The Throne"
6Oa0ZYzr4VdFIz3zNmYJYQ,"Watch The Throne"
0eZRIt3Ht1IuMXsr0QR8OY,"Watch The Throne"
1IDwi6urY664Mv1JFuTNlc,"The Blueprint Collector's Edition (Explicit Version)"
2CUT0104gySOIvqwtXeFsX,"The Blueprint 3"
1g3Ek21j6qDWt2CtravhrX,"The Blueprint 3"
6JlAOzNEYuPBZHf1iTs5kT,"American Gangster"
6QOGDVh3mVnAJYPnt66Qj5,"American Gangster"
7fauskQOIBatv9QkKrQFFT,"American Gangster"
6If8UXZG5DH2fv3DnloHZo,"American Gangster Acappella"
2tnDxImtQAgCKdjk5yMIhd,"Live From The Hangar Tour"
3A29Ss77LjRZ3sKuauWieY,"Kingdom Come"
34leStU1anAKH5RsU607zz,"Kingdom Come"
0GJrPUyOnIXryDez64AoJB,"Kingdom Come"
0HsBuTvi6wWDj66sSbvA4H,"The Black Album"
6vT81iUtDPLkfHDAwoRNpu,"The Black Album"
4FWvo9oS4gRgHtAwDwUjiO,"The Black Album"
2ROptx2K5R4YYqlQQRpT7k,"The Black Album"
5rf9obIGCl072S7xGygzSz,"Blueprint 2.1"
6k1icnUbF3aMZM4P2yokMe,"Blueprint 2.1"
4XX1QlPJooMVLoU5gKjyYO,"Blueprint 2.1"
2bcBkj5sb5uiUelCfiKxqG,"Blueprint 2.1"
5xHStEOG8PsbzNQb7LkxZU,"The Blueprint 2 The Gift & The Curse"
7dlgxTkJ7oapkQz8CnyHxT,"The Blueprint 2: The Gift & The Curse"
7uXPsuz1CFjJYDdbAfm3Hv,"The Blueprint 2 The Gift & The Curse"
4DoruEGyLGzCi6RGSzLAEX,"The Blueprint 2: The Gift & The Curse"
7ctCScnWG0nMedlfUiauOk,"Jay-Z Unplugged (Live On MTV Unplugged / 2001)"
6bmqTZoqZg43Q6Ir9KxuJX,"Jay-Z Unplugged"
69CmkikTHkGKdkrUZTtyWl,"The Blueprint (Explicit Version)"
54I5tDCMjnNVWSENHg8EDH,"The Blueprint"
5oAxLBYrkqEfSXdXQkijvF,"The Blueprint (Edited Version)"
3VfeeJElCEDeXlDiNZbn3E,"The Dynasty"
2y3td1kVJW4TqGuTAYm8gD,"The Dynasty: Roc La Famila 2000"
3rWJsuu7ukoZZhp7YYkjNZ,"Volume. 3... Life and Times of S. Carter"
